index,full_date,Event,Location,Latitude,Longitude
232,5/21/2025,112th Precinct Council Meeting,"107-15 Metropolitan Avenue Forest Hills, NY 11375",40.70982166,-73.84547765
233,5/21/2025,"Queens Public Library at Glen Oaks, Mobile Office","256-04 Union Tpke, Queens, NY 11004",40.74525825,-73.71487433
234,5/21/2025,Community Board 12,172-17 Linden Blvd St. Albans 11412,40.69232907,-73.7775818
235,5/21/2025,Bill Jorgenson Presenting at Northwest Bayside Civic Association,"OLBS Parish Center, 34th Ave and 203 St., Bayside",40.7671386,-73.78529531
236,5/21/2025,101 Precinct Community Council,"1332 Central Ave, Far Rockaway, NY 11691",40.60694925,-73.75005544
237,5/21/2025,District 31 Faith Based Leaders Quarterly Breakfast - Councilmember Selvena Brooks-Powers,"14 S Service Road, Jamaica, NY 11430",40.65277388,-73.80864953
238,5/22/2025,Community Board 3 Monthly Meeting,"35-59 81st Street Jackson Heights, NY 11372",40.74995917,-73.8851664
239,5/22/2025,Queens District Attorney Melinda Katz�s Annual Memorial Day Observance Ceremony.,"Vietnam Veterans Memorial in Elmhurst Park

Grand Avenue and 79th Street in Elmhurst",40.73077,-73.88523034
240,5/23/2025,Chief Kevin Williams Walk-Out Ceremony,"244-04 North Conduit Avenue, Jamaica, NY 11422",40.66646092,-73.73346173
241,5/25/2025,Forest Hills Memorial Day Parade,"107-15 Metropolitan Avenue Forest Hills, NY 11375",40.70980256,-73.84548788
242,5/26/2025,Laurelton Memorial Day Parade Closing Ceremony,225 Street and North Conduit Avenue in Laurelton,40.66639238,-73.7517457
243,5/26/2025,Rosedale Memorial Day Parade Opening Ceremony,"243rd Street, between Mayda Road and 145th Avenue
Rosedale, 11422",40.65951758,-73.73998144
244,5/27/2025,108th Precinct Community Council Meeting,"43-31 39th Street Sunnyside, NY 11104",40.7449613,-73.92580155
245,5/27/2025,107 pct Community Council Meeting,"71-01 Parsons Blvd , Fresh Meadows NY 11365",40.73012493,-73.81073991
246,5/27/2025,Rosedale Civic Association,"247-11 Francis Lewis Blvd, Rosedale, NY 11422",40.66368231,-73.73365488
247,5/28/2025,Job Fair at Bayside High School,32-24 Corporal Kennedy Street,40.77150297,-73.78069029
248,5/28/2025,PSA 9 Precinct Community Council Meeting,"35-40 21 Street, Long Island City",40.76049387,-73.93670254
249,5/28/2025,105th Precinct Council Meeting,"92-08 222nd Street, Queens Village, NY, 11428-1474",40.7263318,-73.73504385
250,5/28/2025,Chinese American Planning Council�s Queens Asian American and Pacific Islander Heritage Month Benefit,"52-11 111Street, Corona",40.74458481,-73.85080688
251,5/28/2025,Video Recording with DA for Pastor Evans' Anniversary,DA's Office,40.71301308,-73.82558835
252,5/29/2025,Pomonok Houses Resident Association Meeting,Pomonok Community Center 67-09 Kissena Boulevard,40.7351702,-73.81409095
253,5/29/2025,116th Precinct Council Meeting,"244-04 North Conduit Avenue, Jamaica, NY 11422",40.66646092,-73.73346173
254,5/29/2025,Senior Fraud Event at Peter Cardella Senior Center,"6852 Fresh Pond Road, Ridgewood",40.7036783,-73.8958656
255,5/29/2025,Emergency Prayer Gathering,"71-25 Main St., Flushing",40.72734258,-73.82178401
256,5/29/2025,Hilltop Village Cooperative Shareholder Meeting,"8625 Francis Lewis Blvd, Jamaica NY 11427",40.72503278,-73.76487671
257,5/30/2025,Key to the City - Community Resource Fair,"100-01 Northern Boulevard, Corona NY 11368",40.75753384,-73.86821437
258,5/31/2025,Eid ul Adha Food Distribution BHALO,"172-15 Hillside Ave, Jamaica, NY 11432",40.71204955,-73.78977613
259,5/31/2025,3rd Annual Autism and Developmental Disabilities Walk,Phil �Scooter� Rizzuto Park (Corner of 95th Avenue &125th Street),40.6951178,-73.82193567
260,6/1/2025,Queens Pride Parade Celebration,37th Avenue (from 89th Street to 75th Street) in Jackson Heights,40.74984578,-73.88433231
261,6/2/2025,Community Board 11,"20305 32 Ave., Bayside",40.77076265,-73.78653067
262,6/3/2025,102 pct Community Council Meeting,110-08 Jamaica Avenue NY 11418,40.6963813,-73.83766352
263,6/3/2025,111th Precinct Community Council Meeting,"4506 215 St., Bayside",40.76023729,-73.76758706
264,6/4/2025,QDA Clergy Advisory Council Meeting,"120-13 101st Ave, South Richmond Hill 11419",40.69051091,-73.82453083
265,6/5/2025,Community Board 2 Monthly Meeting,"43-31 39th Street, Sunyside NY 11104",40.7449613,-73.92580155
266,6/5/2025,Scam Presentation at Maspeth Selfhelp Senior Center,"6961 Grand Ave., Maspeth",40.72716383,-73.8935681
267,6/5/2025,Springfield Gardens Civic Association,"145-02 Farmers Blvd, Springfield Gardens NY 11413",40.66627555,-73.76772908
268,6/5/2025,Community Board 10 Meeting,163-15 Cross Bay Boulevard Howard Beach,40.65192558,-73.83778075
269,6/6/2025,Queens College Pride Fest,Queens College Campus,40.73605331,-73.81731355
270,6/7/2025,Helen M. Marshall Family Day Event,"Helen Marshall Playground 100th Street & 24th Avenue East Elmhurst, NY 11369",40.7657755,-73.87069933
271,6/8/2025,Bayside Food and Music Festival,"Bell Blvd, 38 Ave to 43 Ave",40.76427534,-73.77132287
272,6/10/2025,Community Board 4 Monthly Meeting,"79-01 Broadway Elmhurst, NY 11373",40.7445941,-73.88617437
273,6/10/2025,103rd Precinct Meeting,"York College 94-20 Guy R Brewer Blvd, Jamaica, NY 11451",40.70181399,-73.79600319
274,6/10/2025,Community Board 9 Monthly Meeting,Queens Borough Hall,40.71363624,-73.82820857
275,6/10/2025,Community Board 14 Meeting,333 Beach 90 Street Rockaway Beach,40.58869727,-73.81533855
276,6/11/2025,Ravenswood Houses Resident Association,"35-40 21 Street, Long Island City",40.76049387,-73.93670254
277,6/11/2025,Community Board 8 Monthly Meeting,183-02 Union Turnpike in Fresh Meadows,40.72766663,-73.7851104
278,6/11/2025,Community Board 5 Monthly Meeting,"6802 Metropolitan Ave, Middle Village",40.71169516,-73.88821991
279,6/11/2025,106th Precinct Community Council meeting,"106th Precint 103-53 101st St, South Ozone Park, NY 11417",40.68221831,-73.8397521
280,6/12/2025,South Jamaica Houses Resident Association,"109-04 160th Street Jamaica, NY 11433",40.69388593,-73.79219071
281,6/12/2025,Hamilton Beach Civic Association,59 Russell Street Howard Beach NY 11414,40.65424577,-73.83199945
282,6/12/2025,Queens Public Library Jackson Heights,"35-51 81st St, Jackson Heights, NY 11372",40.75008902,-73.88518976
283,6/13/2025,111th Precinct NNO Donation Dropoff,"4506 215 St, Bayside",40.76023729,-73.76758706
284,6/14/2025,90th Annivarsary Bellerose Commonwealth Civic Association Celabration,"Bellerose Playground, 248-05 85th Ave, Jamaica, NY 11426",40.73272792,-73.71798205
285,6/16/2025,113th Precinct Council Meeting,"Guy R Brewer Democratic Club 197-01 Linden Boulevard, Jamaica, NY 11412",40.69398323,-73.75478516
286,6/16/2025,NAACP Jamaica Branch,"SQPA - 177-01 Baisley Boulevard, Jamaica, NY 11434",40.68718188,-73.76953583
287,6/17/2025,115th Precinct Community Council Meeting,"92-15 Northern Boulevard East Elmhurst, NY",40.75674512,-73.87565085
288,6/17/2025,104 Precinct Community Coouncil Meeting,"St. Margaret's Church, 6605 79th Place, Middle Village",40.71537936,-73.87258254
289,6/17/2025,SNAP Brookville Older Adult Center - Fraud Presentation,"133-33 Brookville Blvd, Rosedale, NY 11422",40.67414725,-73.73268509
290,6/17/2025,South Ozone Park Civic Association West Inc.,"127-17 135th Ave, South Ozone Park, NY 11420",40.66910725,-73.8119252
291,6/18/2025,Community Board 3 Meeting,37-06 77th Street Jackson Heights NY 11372,40.74898833,-73.88932465
292,6/18/2025,Community Board 12,172-17 Linden Blvd St. Albans 11412,40.69232907,-73.7775818
293,6/18/2025,Astoria Houses Resident Association,4-05 Astoria Boulevard,40.77327391,-73.93373017
294,6/18/2025,101 Precinct Council Meeting,"1332 Central Ave, Far Rockaway, NY 11691",40.60694925,-73.75005544
295,6/18/2025,DA Meeting with Bukharian Rabbis,"106-16 70th Ave., Forest Hills",40.72137297,-73.84656726
296,6/18/2025,PS 18Q The Winchester School 5th Grade Graduation,"86-35 235th CT. Queens, NY 11427",40.73181376,-73.73240515
297,6/19/2025,NAVA New American Voters Association Annual Event,"World Fair Marina -1 Marina Road, Flushing NY",40.76109869,-73.85753767
298,6/19/2025,Juneteenth In Queens - V.O.Y.C.E,"Roy Wilkins Park, Merrick Blvd, Jamaica, NY 11434",40.68736247,-73.77199153
299,6/19/2025,Leroy Comrie Clergy Juneteenth Celebration,"218-38 98th Avenue, Queens Village, NY 11429",40.71628122,-73.73619274
300,6/20/2025,PS 99 The Kew Gardens School 6th Grade Graduation,"82-37 Kew Gardens road, Kew Gardens",40.71131771,-73.82821156
301,6/20/2025,PS 174 William Sidney Mount Graduation Ceremony,82-34 Kew Gardens Road,40.71144181,-73.82776612
302,6/21/2025,PSA 9 Unity Day,Flushing Meadows Corona Park,40.73996086,-73.84070896
303,6/21/2025,Community Day & Health Fair at New Greater Bethel Ministries,"215-32 Jamaica Ave, Queens Village, NY 11428",40.71725656,-73.7394076
304,6/22/2025,102 PCT Domestic Violence Awareness Field Day,Victory Field in Forest Park,40.70209173,-73.854572
305,6/23/2025,112 Precinct Community Council Meeting,American Legion Hall 107-15 Metropolitan Ave,40.7098162,-73.84547689
306,6/24/2025,108th Precinct Council Meeting,"Sunnyside Community Services 43-31 39th Street, Sunnyside NY 11104",40.7449613,-73.92580155
307,6/24/2025,107 PCT Community Council Meeting,"107 Precinct - 71-01 Parsons Blvd , Fresh Meadows NY 11365",40.73012493,-73.81073991
308,6/24/2025,Rosedale Civic Association,"Victory Fellowship SDA Church 247-11 Francis Lewis Blvd, Rosedale, NY 11422",40.66371697,-73.73358044
309,6/24/2025,Howard Beach Lindenwood Civic Association,"St. Helen Catholic Academy 83-09 157th Ave, Howard Beach, NY 11414",40.66140303,-73.84987404
310,6/25/2025,Forest Hills Chamber of Commerce June Meeting,"West Side Tennis Club - 1 Tennis Pl, Forest Hills, NY 11375",40.71961042,-73.84734284
311,6/25/2025,PSA 9 Precinct Community Council Meeting,Pomonok Community Center 67-09 Kissena Boulevard,40.7351702,-73.81409095
312,6/25/2025,105th Precinct Council Meeting,"105th Precinct 92-08 222nd Street, Queens Village, NY, 11428-1474",40.7263318,-73.73504385
313,6/25/2025,109 Precinct Comunity Council Meeting,"109 Police Station- 37-05 Union Street, Flushing 11354",40.76231863,-73.8270635
314,6/25/2025,PS 101 The School In the Gardens Graduation Ceremony,"2 Russel Place Forest Hills, NY 11375",40.71560403,-73.84355359
315,6/25/2025,100TH Precinct Community Council Meeting,333 Beach 90 Street Rockaway Beach 11693,40.58869727,-73.81533855
316,6/25/2025,Queens Public Library Central,"89-11 Merrick Blvd, Jamaica, NY 11432",40.70765926,-73.79502856
317,6/26/2025,110th Precinct Council Meeting,"51-11 108th Street Corona, NY 11368",40.74362977,-73.85492564
318,6/26/2025,116th Precinct Council Meeting,"244-04 North Conduit Avenue, Jamaica, NY 11422",40.66646092,-73.73346173
319,6/27/2025,CB-8 Annual Health Fair,"196th place/ Union Turnpike, Fresh Meadows NY",40.72951231,-73.77433548
320,6/28/2025,Queens Royal Priesthood Safe Summer Event,Beach 32nd Street Boardwalk in Far Rockaway,40.59176271,-73.76385397
321,7/8/2025,LiveOnNY Blood drive and Resource Fair,133-33 39 Avenue in Flushing,40.7596621,-73.8335793
322,7/14/2025,Kew Gardens Older Adult Center - Deed Theft Presentation,80-02 Kew Gardens Road,40.71383002,-73.83107949
323,7/15/2025,HANAC Ravenswood Older Adult - Elder Fraud Presentation,"34-35A 12th Street, Astoria, NY 11106",40.76232138,-73.93690659
324,7/19/2025,Woodside Houses Family Day,"50-10 Broadway, Woodside, NY",40.75480633,-73.91104055
325,7/19/2025,St. Albans Annual Jazz and R&B Festival,Archie Spigner Park Merrick Blvd. and Sayres Avenue in Jamaica,40.69279599,-73.77904048
326,7/23/2025,Elder Fraud Presentation at Selfhelp Clearview,"208-11 26th Ave, Bayside",40.77657874,-73.7837599
327,7/24/2025,Queens Public Library East Elmhurst,"95-06 Astoria Blvd, East Elmhurst, NY 11369",40.76257462,-73.87395179
328,7/26/2025,Elmcor's Annual Summer Block Party,"107-20 Northern Boulevard, Corona, NY 11368",40.75764539,-73.86128541
329,7/26/2025,Empowerment & Giveaway Day,196-02 119th Ave. St. Albans NY 11412,40.69067615,-73.75441912
330,7/27/2025,NYPD Desi Society Family Day Picnic,"Alley Springfield BBQ Area Pink. Alley Pond Park, Springfield BLVD",40.74105593,-73.7482846
331,7/28/2025,Flyer Dropoff Queens Public Library Rego Park,"91-41 63rd Dr, Rego Park, NY 11374",40.72727482,-73.86437539
332,7/30/2025,NYPD PBSQ Harmony Picnic,"Roy Wilkins Park, Merrick Blvd, Jamaica, NY 11434",40.68736247,-73.77199153
333,7/31/2025,Queens Public Library Rego Park,"91-41 63rd Dr, Rego Park, NY 11374",40.72727482,-73.86437539
334,7/31/2025,Episcopal Health Services Ribbon Cutting for Delivery Suite,"3-27 Beach 19th St, Far Rockaway, NY 11691",40.59864706,-73.75366861
335,8/1/2025,Supply Drop-Off for 113th Precinct Council,132-28 158th Street,40.67275161,-73.7798141
336,8/2/2025,Greater St. John's Baptist Church 5th Annual Back 2 School Giveaway,115-61 Farmers Boulevard�,40.69417217,-73.76182575
337,8/5/2025,NNO 100,Rockaway Amphitheatre Beach 94th St. & Rockaway Beach Blvd.,40.58350583,-73.81557918
338,8/5/2025,NNO 101,"O'Donohue Park Beach 17th St & The Boardwalk Far Rockaway, NY 11691",40.59445665,-73.74950494
339,8/5/2025,NNO 102,Forest Park Victory Field Woodhaven Blvd. & Myrtle Ave.,40.70209173,-73.85461491
340,8/5/2025,NNO 103,Rufus King Park 89th Ave. btwn 150th St & 153rd St.,40.70205495,-73.85455687
341,8/5/2025,NNO 104,"Juniper Valley Park (Basketball Courts) 80th St btwn Juniper Blvd. S & N Middle Village, NY",40.72085907,-73.87709136
342,8/5/2025,NNO 105,Queens County Farm Museum 73-50 Little Neck Pkwy,40.74750389,-73.72214197
343,8/5/2025,NNO 106,"133-38 135th Ave., Queens, NY 11420",40.66729528,-73.80725371
344,8/5/2025,NNO 107,Electchester Shopping Center Across from 158-11 Harry Van Arsdale Jr. Ave.,40.73130708,-73.80998421
345,8/5/2025,NNO 108,Andrews Grove Park 49th Ave. btwn. Vernon Blvd. & 5th St.,40.74343714,-73.95469778
346,8/5/2025,NNO 109,P.S. 20 Barclay Ave. & Union Street,40.75833504,-73.82441267
347,8/5/2025,NNO 110,Flushing Meadows Corona Park 111th St. & 55th Ave. (Queens Zoo entrance by the Carousel),40.74263681,-73.85029663
348,8/5/2025,NNO 111,"242-02 61st Avenue Little Neck, NY 11362",40.75531241,-73.73827343
349,8/5/2025,NNO 112,"MacDonald Park Queens Blvd. & Yellowstone Blvd. Rain location: 
Forest Hills Jewish Center; 106-06 Queens Blvd",40.72216095,-73.8465615
350,8/5/2025,NNO 113,"156-10 Baisley Blvd, Queens, NY 11434",40.67517633,-73.78329258
351,8/5/2025,NNO 114,"Astoria Park (On the Great Lawn) Shore Blvd. btwn. Ditmars Blvd. & Astoria Park South Astoria, NY 11105",40.77848356,-73.92264048
352,8/5/2025,NNO 115,"Northern Park Northern Blvd. btwn. 93rd & 94th St. Jackson Heights, NY",40.75639977,-73.87466138
353,8/5/2025,PSA 9,Woodside Houses,40.75570073,-73.90971179
354,8/6/2025,Flyer Dropoff Queens Public Library Auburndale,"25-55 Francis Lewis Blvd., Flushing",40.77368258,-73.79643177
355,8/7/2025,Brooks Senior Center Health Fair,143-22 109th Avenue,40.68854821,-73.80308714
356,8/7/2025,"Dropped off school suplies to the Women's Industrial Service League, Inc.,","1428 Beach Channel Drive, Far Rockaway",40.60880785,-73.75373632
357,8/9/2025,Hong Kong Dragon Boat Festival,Stage at the Meadow Lake in Flushing Meadows Corona Park,40.74472712,-73.84406891
358,8/9/2025,Mt. Moriah AME Church - Back to School,"116-20 Francis Lewis Blvd, Cambria Heights, NY 11411",40.69697254,-73.74682306
359,8/9/2025,Spring Gar Civic Association Annual BBQ,Sprinfield Park - Barbeque Area,40.66041191,-73.76195349
360,8/9/2025,King of Kings Foundation - Family and Friends Breakfast/BBQ,Baisley Pond Park,40.67373865,-73.78607664
361,8/13/2025,LiveOnNY Back-To-School Event,"41-17 Main St, Flushing, NY 11355",40.75797957,-73.82911965
362,8/13/2025,QDA Mobile Office Queens Public Library Auburndale,"25-55 Francis Lewis Blvd, Flushing, NY 11358",40.77368258,-73.79643177
363,8/16/2025,iRock Charities Annual Fundraiser Weekend,"94-1 202nd Street Hollis, NY 11423",40.71311162,-73.75750444
364,8/20/2025,Comunidad Latinx: Back to School Giveaway,"23-20 Newtown Avenue, Astoria, NY 11102",40.77085209,-73.92431972
365,8/20/2025,QDA Mobile Office Queens Public Library Ozone Park,"92-24 Rockaway Blvd, Ozone Park, NY 11417",40.68102672,-73.84662644
366,8/20/2025,Dropped off mobile office hours at Arverne Library,"312 Beach 54th St, Arverne, NY 11692",40.59310751,-73.78405669
367,8/21/2025,Supply Drop-Off for Councilmember Dr. Nantasha Williams,"172-12 Linden Blvd, Jamaica, NY 11434",40.69190262,-73.77767177
368,8/22/2025,NYPD Camping In The Park,Baisley Pond Park,40.67372818,-73.78603971
369,8/23/2025,First Baptist Church: Back 2 School Giveaway,"100-10 Astoria Boulevard, East Elmhurst, NY 11369",40.76162206,-73.8687368
370,8/23/2025,Pasar Malam NY Indonesian Food Festival,"5-25 46th Avenue, Long Islad City, NY 11101",40.74727235,-73.95418227
371,8/26/2025,Deed Theft Presentation at College Point HANAC,"13-28 123 St., College Point",40.78579331,-73.84494771
372,8/26/2025,�BHALO Back to School Giveaway Event,"172-15 Hillside Avenue, Jamaica Queens NY",40.71204955,-73.78977613
373,8/26/2025,Supply Drop-Off for Gems Empowerment,"146-81 181st Street, Springfield Gardens, NY 11413",40.66058944,-73.76579033
374,8/27/2025,Elder Abuse Presentation,"59-14 70 Ave., Ridgewood 11385",40.70115332,-73.89983902
375,8/27/2025,Woodside Senior Center - Elder Fraud Presentation,"50-37 Newtown Rd, Woodside, NY 11377",40.75384772,-73.91076293
376,8/28/2025,100th Precinct Backpack Giveaway,92-24 Rockaway Beach Blvd in Rockaway Beach,40.68102672,-73.84662644
377,8/29/2025,Alpha Phi Alpha Senior Center Community Block Party & Resource Fair,"220-01 Linden Boulevard, Cambria Heights, NY 11411",40.69523399,-73.73995529
378,8/29/2025,Council Member Sandra Ung�s Back to School Block Party,"136-21 Latimer Place, Flushing (outside the Council Member�s office)",40.766891,-73.83065351
379,8/30/2025,Farmers Day at The Rock,"109-33 Farmers Blvd., St. Albans NY 11412",40.70307146,-73.76643178
